Date,Year,Month,WaterYear,TWtrTriquet_north_sgrassQ_level,TWtrTriquet_north_sgrassQ_flags,TWtrTriquet_north_sgrassUNESCO_Q_level,TWtrTriquet_north_sgrass,TWtrTriquet_north_sgrassMed,TWtrTriquet_north_sgrassAvg,TWtrTriquet_north_sgrassMin,TWtrTriquet_north_sgrassMax
2022-01-24,2022,Jan,2021-2022,1,,2,7.481,7.582,7.56394791666667,7.381,7.782
2022-01-25,2022,Jan,2021-2022,1,,2,7.481,7.481,7.46239583333333,7.381,7.582
2022-01-26,2022,Jan,2021-2022,1,,2,7.179,7.381,7.37535416666667,7.079,7.582
2022-01-27,2022,Jan,2021-2022,1,,2,6.978,7.079,7.05771875,6.775,7.28
2022-01-28,2022,Jan,2021-2022,1,,2,6.978,6.877,6.864125,6.674,7.079
2022-01-29,2022,Jan,2021-2022,1,,2,7.079,6.978,6.96853125,6.877,7.079
2022-01-30,2022,Jan,2021-2022,1,,2,7.481,7.179,7.152,6.877,7.481
2022-01-31,2022,Jan,2021-2022,1,,2,7.28,7.179,7.16038541666667,6.877,7.481
2022-02-01,2022,Feb,2021-2022,1,,2,7.28,7.179,7.16677083333333,6.877,7.381
2022-02-02,2022,Feb,2021-2022,1,,2,7.179,7.179,7.18036458333333,7.079,7.381
2022-02-03,2022,Feb,2021-2022,1,,2,7.28,7.28,7.29357291666667,7.179,7.481
2022-02-04,2022,Feb,2021-2022,1,,2,7.582,7.481,7.46147916666667,7.28,7.582
2022-02-05,2022,Feb,2021-2022,1,,2,7.481,7.582,7.61842708333333,7.481,7.682
2022-02-06,2022,Feb,2021-2022,1,,2,7.582,7.582,7.62048958333333,7.481,7.782
2022-02-07,2022,Feb,2021-2022,1,,2,7.582,7.682,7.634,7.481,7.782
2022-02-08,2022,Feb,2021-2022,1,,2,7.481,7.481,7.52828125,7.381,7.682
2022-02-09,2022,Feb,2021-2022,1,,2,7.682,7.53570833333333,7.54817708333333,7.481,7.682
2022-02-10,2022,Feb,2021-2022,1,,2,7.682,7.782,7.77991666666667,7.682,7.882
2022-02-11,2022,Feb,2021-2022,1,,2,7.481,7.582,7.60269791666666,7.381,7.782
2022-02-12,2022,Feb,2021-2022,1,,2,7.28,7.381,7.40578125,7.179,7.582
2022-02-13,2022,Feb,2021-2022,1,,2,7.079,7.27158333333333,7.22544791666667,7.079,7.381
2022-02-14,2022,Feb,2021-2022,1,,2,7.079,7.17066666666667,7.14152083333333,7.079,7.28
2022-02-15,2022,Feb,2021-2022,1,,2,7.381,7.179,7.2034375,7.079,7.381
2022-02-16,2022,Feb,2021-2022,1,,2,7.28,7.28,7.20759375,6.877,7.381
2022-02-17,2022,Feb,2021-2022,1,,2,7.381,7.28,7.28526041666667,7.28,7.381
2022-02-18,2022,Feb,2021-2022,1,,2,7.381,7.381,7.343125,7.28,7.381
2022-02-19,2022,Feb,2021-2022,1,,2,7.381,7.381,7.39341666666667,7.28,7.481
2022-02-20,2022,Feb,2021-2022,1,,2,7.28,7.32629166666667,7.35653125,7.28,7.481
2022-02-21,2022,Feb,2021-2022,1,,2,6.573,6.877,6.95113541666667,6.573,7.381
2022-02-22,2022,Feb,2021-2022,1,,2,6.674,6.66979166666667,6.75267708333334,5.962,7.481
2022-02-23,2022,Feb,2021-2022,1,,2,6.674,6.775,6.79222916666667,6.573,6.978
2022-02-24,2022,Feb,2021-2022,1,,2,6.775,6.74554166666667,6.70661458333334,6.573,6.775
2022-02-25,2022,Feb,2021-2022,1,,2,6.775,6.775,6.72664583333334,6.573,6.877
2022-02-26,2022,Feb,2021-2022,1,,2,6.775,6.775,6.74133333333334,6.674,6.775
2022-02-27,2022,Feb,2021-2022,1,,2,6.877,6.877,6.87979166666667,6.775,6.978
2022-02-28,2022,Feb,2021-2022,1,,2,7.079,6.90225,6.93170833333333,6.877,7.079
2022-03-01,2022,Mar,2021-2022,1,,2,7.079,6.978,6.98220833333333,6.877,7.079
2022-03-02,2022,Mar,2021-2022,1,,2,7.179,6.978,7.00847916666667,6.978,7.179
2022-03-03,2022,Mar,2021-2022,1,,2,7.179,7.129,7.10585416666667,6.978,7.179
2022-03-04,2022,Mar,2021-2022,1,,2,7.179,7.17483333333333,7.11422916666667,6.978,7.28
2022-03-05,2022,Mar,2021-2022,1,,2,7.179,7.129,7.1458125,6.775,7.381
2022-03-06,2022,Mar,2021-2022,1,,2,7.28,7.179,7.19273958333333,7.079,7.28
2022-03-07,2022,Mar,2021-2022,1,,2,7.28,7.28,7.2610625,7.179,7.28
2022-03-08,2022,Mar,2021-2022,1,,2,7.28,7.28,7.29470833333333,7.179,7.481
2022-03-09,2022,Mar,2021-2022,1,,2,7.28,7.179,7.20020833333333,7.079,7.481
2022-03-10,2022,Mar,2021-2022,1,,2,7.079,7.079,7.09557291666667,6.978,7.28
2022-03-11,2022,Mar,2021-2022,1,,2,6.978,7.079,7.07790625,6.978,7.179
2022-03-12,2022,Mar,2021-2022,1,,2,7.079,7.05375,7.03371875,6.978,7.179
2022-03-13,2022,Mar,2021-2022,1,,2,7.179,7.179,7.15920833333333,7.079,7.179
2022-03-14,2022,Mar,2021-2022,1,,2,7.28,7.179,7.17192708333333,7.079,7.381
2022-03-15,2022,Mar,2021-2022,1,,2,7.381,7.381,7.34203125,7.28,7.481
2022-03-16,2022,Mar,2021-2022,1,,2,7.28,7.381,7.35048958333333,7.28,7.381
2022-03-17,2022,Mar,2021-2022,1,,2,7.381,7.35575,7.35867708333333,7.28,7.481
2022-03-18,2022,Mar,2021-2022,1,,2,7.381,7.381,7.3620625,7.28,7.381
2022-03-19,2022,Mar,2021-2022,1,,2,7.28,7.381,7.33148958333333,7.179,7.481
2022-03-20,2022,Mar,2021-2022,1,,2,7.179,7.179,7.22003125,7.179,7.28
2022-03-21,2022,Mar,2021-2022,1,,2,7.28,7.28,7.24738541666667,7.179,7.28
2022-03-22,2022,Mar,2021-2022,1,,2,7.582,7.38516666666667,7.40683333333333,7.28,7.582
2022-03-23,2022,Mar,2021-2022,1,,2,7.582,7.57779166666667,7.53779166666666,7.481,7.682
2022-03-24,2022,Mar,2021-2022,1,,2,7.582,7.582,7.55675,7.381,7.682
2022-03-25,2022,Mar,2021-2022,1,,2,7.782,7.632,7.63408333333333,7.582,7.782
2022-03-26,2022,Mar,2021-2022,1,,2,7.983,7.782,7.81126041666666,7.682,8.382
2022-03-27,2022,Mar,2021-2022,1,,2,8.082,7.882,7.94565625,7.782,8.382
2022-03-28,2022,Mar,2021-2022,1,,2,8.382,7.91145833333333,7.98320833333333,7.782,8.481
2022-03-29,2022,Mar,2021-2022,1,,2,7.983,8.077875,8.05115625,7.882,8.36533333333333
2022-03-30,2022,Mar,2021-2022,1,,2,7.983,7.983,7.95564583333334,7.882,7.983
2022-03-31,2022,Mar,2021-2022,1,,2,7.983,7.983,7.98016666666667,7.882,8.182
2022-04-01,2022,Apr,2021-2022,1,,2,7.983,7.983,7.96195833333334,7.882,7.983
2022-04-02,2022,Apr,2021-2022,1,,2,7.882,7.882,7.91461458333334,7.882,7.983
2022-04-03,2022,Apr,2021-2022,1,,2,7.983,7.88620833333333,7.92917708333334,7.782,8.082
2022-04-04,2022,Apr,2021-2022,1,,2,7.983,7.97458333333333,7.934625,7.782,7.983
2022-04-05,2022,Apr,2021-2022,1,,2,8.082,7.983,8.04376041666667,7.882,8.282
2022-04-06,2022,Apr,2021-2022,1,,2,7.882,7.90725,7.94266666666667,7.782,8.182
2022-04-07,2022,Apr,2021-2022,1,,2,7.882,7.882,7.871625,7.782,7.983
2022-04-08,2022,Apr,2021-2022,1,,2,7.983,7.91145833333333,7.94798958333334,7.882,8.182
2022-04-09,2022,Apr,2021-2022,1,,2,7.983,7.983,7.9261875,7.682,8.182
2022-04-10,2022,Apr,2021-2022,1,,2,8.182,8.082,8.04905208333333,7.882,8.182
2022-04-11,2022,Apr,2021-2022,1,,2,8.182,8.182,8.19239583333333,7.983,8.481
2022-04-12,2022,Apr,2021-2022,1,,2,7.983,8.082,8.05084375,7.782,8.282
2022-04-13,2022,Apr,2021-2022,1,,2,7.782,7.832,7.85280208333333,7.381,8.382
2022-04-14,2022,Apr,2021-2022,1,,2,7.983,7.882,7.84861458333334,7.28,8.182
2022-04-15,2022,Apr,2021-2022,1,,2,8.182,7.983,7.98444791666667,7.782,8.182
2022-04-16,2022,Apr,2021-2022,1,,2,8.182,8.077875,8.07608333333333,7.882,8.282
2022-04-17,2022,Apr,2021-2022,1,,2,8.282,8.08616666666667,8.147625,8.082,8.282
2022-04-18,2022,Apr,2021-2022,1,,2,8.182,8.182,8.22054166666667,8.082,8.282
2022-04-19,2022,Apr,2021-2022,1,,2,8.082,8.082,8.11637499999999,8.082,8.182
2022-04-20,2022,Apr,2021-2022,1,,2,8.282,8.082,8.1321875,7.983,8.481
2022-04-21,2022,Apr,2021-2022,1,,2,8.481,8.282,8.31917708333333,8.082,8.779
2022-04-22,2022,Apr,2021-2022,1,,2,8.581,8.481,8.4595,8.382,8.68
2022-04-23,2022,Apr,2021-2022,1,,2,8.481,8.57683333333333,8.53829166666666,8.481,8.581
2022-04-24,2022,Apr,2021-2022,1,,2,8.481,8.481,8.481,8.481,8.481
2022-04-25,2022,Apr,2021-2022,1,,2,8.382,8.382,8.41396875,8.382,8.481
2022-04-26,2022,Apr,2021-2022,1,,2,8.382,8.382,8.36110416666667,8.282,8.481
2022-04-27,2022,Apr,2021-2022,1,,2,8.382,8.382,8.42339583333334,8.282,8.581
2022-04-28,2022,Apr,2021-2022,1,,2,8.382,8.48933333333333,8.56810416666667,8.382,9.472
2022-04-29,2022,Apr,2021-2022,1,,2,8.581,8.69654166666667,8.74403125,8.382,9.373
2022-04-30,2022,Apr,2021-2022,1,,2,8.68,8.808375,8.84021875,8.481,9.373
2022-05-01,2022,May,2021-2022,1,,2,8.879,8.879,8.86001041666667,8.68,8.978
2022-05-02,2022,May,2021-2022,1,,2,8.978,8.93675,8.97267708333333,8.779,9.373
2022-05-03,2022,May,2021-2022,1,,2,8.779,8.879,8.89342708333334,8.779,8.978
2022-05-04,2022,May,2021-2022,1,,2,8.779,8.779,8.77697916666667,8.68,8.879
2022-05-05,2022,May,2021-2022,1,,2,8.978,8.779,8.83490625,8.68,9.472
2022-05-06,2022,May,2021-2022,1,,2,9.275,8.978,9.04078125,8.879,9.669
2022-05-07,2022,May,2021-2022,1,,2,9.472,9.1265,9.19017708333333,8.978,9.768
2022-05-08,2022,May,2021-2022,1,,2,9.768,9.176,9.21797916666667,8.978,9.768
2022-05-09,2022,May,2021-2022,1,,2,9.275,9.275,9.29428125,9.176,9.73516666666667
2022-05-10,2022,May,2021-2022,1,,2,9.373,9.373,9.38052083333334,9.275,9.768
2022-05-11,2022,May,2021-2022,1,,2,9.077,9.221375,9.23460416666667,9.077,9.373
2022-05-12,2022,May,2021-2022,1,,2,9.077,9.077,9.13877083333333,8.978,9.472
2022-05-13,2022,May,2021-2022,1,,2,9.275,9.275,9.29941666666667,9.0935,9.472
2022-05-14,2022,May,2021-2022,1,,2,9.275,9.275,9.30760416666667,9.176,9.472
2022-05-15,2022,May,2021-2022,1,,2,9.275,9.373,9.36283333333333,9.275,9.472
2022-05-16,2022,May,2021-2022,1,,2,9.176,9.275,9.25334375,9.176,9.275
2022-05-17,2022,May,2021-2022,1,,2,9.176,9.176,9.18012499999999,9.077,9.275
2022-05-18,2022,May,2021-2022,1,,2,9.176,9.176,9.1326875,9.077,9.176
2022-05-19,2022,May,2021-2022,1,,2,9.373,9.176,9.29315625,9.176,9.866
2022-05-20,2022,May,2021-2022,1,,2,9.571,9.373,9.46772916666667,9.275,10.357
2022-05-21,2022,May,2021-2022,1,,2,10.259,9.58329166666667,9.7498125,9.472,10.944
2022-05-22,2022,May,2021-2022,1,,2,9.866,9.870125,9.88669791666666,9.472,10.259
2022-05-23,2022,May,2021-2022,1,,2,10.161,9.866,9.88159375,9.768,10.161
2022-05-24,2022,May,2021-2022,1,,2,10.161,10.1160833333333,10.0934791666667,9.866,10.357
2022-05-25,2022,May,2021-2022,1,,2,10.357,10.063,10.1079166666667,9.965,10.357
2022-05-26,2022,May,2021-2022,1,,2,10.063,10.161,10.1599791666667,9.965,10.357
2022-05-27,2022,May,2021-2022,1,,2,10.357,10.259,10.2416458333333,10.063,10.357
2022-05-28,2022,May,2021-2022,1,,2,10.259,10.259,10.2396041666667,10.161,10.357
2022-05-29,2022,May,2021-2022,1,,2,10.259,10.259,10.316125,10.161,10.748
2022-05-30,2022,May,2021-2022,1,,2,10.455,10.4019166666667,10.4243125,10.259,10.846
2022-05-31,2022,May,2021-2022,1,,2,10.553,10.553,10.5945625,10.259,11.236
2022-06-01,2022,Jun,2021-2022,1,,2,10.748,10.748,10.7115729166667,10.357,11.041
2022-06-02,2022,Jun,2021-2022,1,,2,10.748,10.748,10.7829375,10.651,11.139
2022-06-03,2022,Jun,2021-2022,1,,2,10.748,10.9358333333333,10.8927708333333,10.651,11.139
2022-06-04,2022,Jun,2021-2022,1,,2,10.944,10.9399166666667,10.9842916666667,10.748,11.431
2022-06-05,2022,Jun,2021-2022,1,,2,10.846,11.1507083333333,11.2649166666667,10.748,12.11
2022-06-06,2022,Jun,2021-2022,1,,2,11.722,11.6006666666667,11.443375,10.748,11.916
2022-06-07,2022,Jun,2021-2022,1,,2,12.207,11.9119583333333,11.7997395833333,11.041,12.304
2022-06-08,2022,Jun,2021-2022,1,,2,12.69,12.2150833333333,12.2318854166667,11.625,12.883
2022-06-09,2022,Jun,2021-2022,1,,2,12.013,11.8755833333333,11.9126354166667,11.236,12.69
2022-06-10,2022,Jun,2021-2022,1,,2,11.722,11.7139166666667,11.70684375,11.528,11.9645
2022-06-11,2022,Jun,2021-2022,1,,2,11.819,11.819,11.76140625,11.334,12.013
2022-06-12,2022,Jun,2021-2022,1,,2,11.528,11.79475,11.79171875,11.334,12.401
2022-06-13,2022,Jun,2021-2022,1,,2,11.916,11.8998333333333,11.8593958333333,11.236,12.401
2022-06-14,2022,Jun,2021-2022,1,,2,11.528,11.952375,12.0105208333333,11.431,13.076
2022-06-15,2022,Jun,2021-2022,1,,2,11.722,12.243375,12.1826875,11.5441666666667,12.594
2022-06-16,2022,Jun,2021-2022,1,,2,11.819,12.1059583333333,12.0503854166667,11.625,12.304
2022-06-17,2022,Jun,2021-2022,1,,2,11.916,12.2110416666667,12.22409375,11.819,12.69
2022-06-18,2022,Jun,2021-2022,1,,2,12.304,12.27975,12.2492291666667,11.722,12.787
2022-06-19,2022,Jun,2021-2022,1,,2,12.207,12.3969583333333,12.3671770833333,11.916,12.787
2022-06-20,2022,Jun,2021-2022,1,,2,12.401,12.4889583333333,12.400375,11.722,12.69
2022-06-21,2022,Jun,2021-2022,1,,2,12.497,12.497,12.4639583333333,12.304,12.594
2022-06-22,2022,Jun,2021-2022,1,,2,12.594,12.5010416666667,12.5424479166667,12.497,12.69
2022-06-23,2022,Jun,2021-2022,1,,2,13.076,12.54575,12.5685,12.013,13.076
2022-06-24,2022,Jun,2021-2022,1,,2,12.883,12.69,12.7020520833333,11.916,13.75
2022-06-25,2022,Jun,2021-2022,1,,2,13.173,12.891125,12.9762916666667,12.207,14.134
2022-06-26,2022,Jun,2021-2022,1,,2,11.819,12.7585833333333,12.7483125,11.819,13.558
2022-06-27,2022,Jun,2021-2022,1,,2,11.819,12.7585,12.8281875,11.819,14.325
2022-06-28,2022,Jun,2021-2022,1,,2,12.497,12.7865833333333,12.9395416666667,11.819,14.038
2022-06-29,2022,Jun,2021-2022,1,,2,12.207,13.2050416666667,13.1969791666667,12.013,14.23
2022-06-30,2022,Jun,2021-2022,1,,2,12.69,13.1649583333333,13.12896875,12.2231666666667,14.038
2022-07-01,2022,Jul,2021-2022,1,,2,12.401,13.104375,13.16928125,12.401,14.038
2022-07-02,2022,Jul,2021-2022,1,,2,12.69,13.2609166666667,13.22115625,12.207,14.23
2022-07-03,2022,Jul,2021-2022,1,,2,13.365,13.8779583333333,13.6960520833333,12.401,14.421
2022-07-04,2022,Jul,2021-2022,1,,2,14.325,14.2655,14.1173958333333,13.173,14.613
2022-07-05,2022,Jul,2021-2022,1,,2,14.134,14.134,14.05571875,13.365,14.804
2022-07-06,2022,Jul,2021-2022,1,,2,14.517,14.062,13.9616770833333,13.076,14.517
2022-07-07,2022,Jul,2021-2022,1,,2,12.883,13.7819583333333,13.6013541666667,11.916,15.091
2022-07-08,2022,Jul,2021-2022,1,,2,13.654,14.2692916666667,14.24459375,12.9313333333333,15.855
2022-07-09,2022,Jul,2021-2022,1,,2,14.23,14.3610833333333,14.3093125,13.461,14.9
2022-07-10,2022,Jul,2021-2022,1,,2,14.038,14.5290416666667,14.45925,13.942,14.804
2022-07-11,2022,Jul,2021-2022,1,,2,14.325,14.325,14.3443854166667,14.038,14.613
2022-07-12,2022,Jul,2021-2022,1,,2,14.134,14.134,14.1895520833333,13.365,14.709
2022-07-13,2022,Jul,2021-2022,1,,2,13.75,14.2377083333333,14.1695625,13.654,14.804
2022-07-14,2022,Jul,2021-2022,1,,2,13.558,13.938,13.888,13.558,14.23
2022-07-15,2022,Jul,2021-2022,1,,2,13.558,13.654,13.6639791666667,13.461,13.942
2022-07-16,2022,Jul,2021-2022,1,,2,13.558,13.658,13.6959583333333,13.461,14.134
2022-07-17,2022,Jul,2021-2022,1,,2,14.038,13.758,13.8008958333333,13.461,14.421
2022-07-18,2022,Jul,2021-2022,1,,2,13.942,13.95,13.9149583333333,13.461,14.325
2022-07-19,2022,Jul,2021-2022,1,,2,14.038,13.938,13.9229375,13.654,14.804
2022-07-20,2022,Jul,2021-2022,1,,2,13.942,13.746,13.7868333333333,13.461,14.325
2022-07-21,2022,Jul,2021-2022,1,,2,15.187,13.906,14.03640625,13.365,15.187
2022-07-22,2022,Jul,2021-2022,1,,2,14.038,14.098,14.22928125,13.558,15.282
2022-07-23,2022,Jul,2021-2022,1,,2,13.846,13.95,14.0197708333333,13.654,14.517
2022-07-24,2022,Jul,2021-2022,1,,2,14.038,13.962,14.0497291666667,13.558,15.091
2022-07-25,2022,Jul,2021-2022,1,,2,13.173,13.9339166666667,14.0124270833333,13.173,15.187
2022-07-26,2022,Jul,2021-2022,1,,2,13.269,13.734,13.7445833333333,13.076,15.091
2022-07-27,2022,Jul,2021-2022,1,,2,13.269,14.2175416666667,14.2760625,13.076,15.664
2022-07-28,2022,Jul,2021-2022,1,,2,13.173,14.161125,14.4105208333333,13.076,17.094
2022-07-29,2022,Jul,2021-2022,1,,2,13.076,14.373,14.5779479166667,12.98,16.523
2022-07-30,2022,Jul,2021-2022,1,,2,12.787,13.5979166666667,13.96853125,12.787,16.427
2022-07-31,2022,Jul,2021-2022,1,,2,12.69,13.5379166666667,13.7032395833333,12.69,15.76
2022-08-01,2022,Aug,2021-2022,1,,2,13.076,13.2209583333333,13.3381666666667,12.594,14.9
2022-08-02,2022,Aug,2021-2022,1,,2,14.517,13.3009166666667,13.3994479166667,12.69,14.517
2022-08-03,2022,Aug,2021-2022,1,,2,14.325,14.117875,14.0894583333333,12.883,14.613
2022-08-04,2022,Aug,2021-2022,1,,2,14.517,14.0539583333333,13.8773958333333,12.69,14.517
2022-08-05,2022,Aug,2021-2022,1,,2,13.558,13.7739583333333,13.8214895833333,12.883,14.517
2022-08-06,2022,Aug,2021-2022,1,,2,13.846,13.629375,13.6151041666667,12.207,15.378
2022-08-07,2022,Aug,2021-2022,1,,2,13.461,13.726,13.83928125,12.98,15.091
2022-08-08,2022,Aug,2021-2022,1,,2,12.497,12.9069166666667,12.8183125,12.013,13.654
2022-08-09,2022,Aug,2021-2022,1,,2,11.916,12.5172083333333,12.75171875,11.916,14.134
2022-08-10,2022,Aug,2021-2022,1,,2,12.401,12.7425416666667,12.8373854166667,11.916,13.846
2022-08-11,2022,Aug,2021-2022,1,,2,11.431,13.0120833333333,12.9946041666667,11.431,14.038
2022-08-12,2022,Aug,2021-2022,1,,2,12.883,12.907375,12.7167083333333,11.431,13.461
2022-08-13,2022,Aug,2021-2022,1,,2,12.497,12.8309583333333,12.7907083333333,12.401,13.173
2022-08-14,2022,Aug,2021-2022,1,,2,13.269,12.8310416666667,12.8168333333333,12.304,13.269
2022-08-15,2022,Aug,2021-2022,1,,2,13.461,13.2369583333333,13.2967916666667,12.883,13.942
2022-08-16,2022,Aug,2021-2022,1,,2,14.325,13.702,13.7567291666667,13.173,14.517
2022-08-17,2022,Aug,2021-2022,1,,2,14.517,14.429,14.4411041666667,13.654,14.996
2022-08-18,2022,Aug,2021-2022,1,,2,14.421,14.505,14.6293333333333,13.75,16.141
2022-08-19,2022,Aug,2021-2022,1,,2,14.996,14.4892083333333,14.5309270833333,14.038,14.996
2022-08-20,2022,Aug,2021-2022,1,,2,14.613,14.7565,14.70628125,13.558,15.378
2022-08-21,2022,Aug,2021-2022,1,,2,13.846,14.6010416666667,14.59659375,13.654,15.378
2022-08-22,2022,Aug,2021-2022,1,,2,14.134,14.4170416666667,14.3317916666667,13.173,15.378
2022-08-23,2022,Aug,2021-2022,1,,2,13.461,13.802,13.88840625,12.98,15.378
2022-08-24,2022,Aug,2021-2022,1,,2,13.173,13.818,13.903875,12.787,15.282
2022-08-25,2022,Aug,2021-2022,1,,2,13.461,14.2415,14.1522291666667,13.173,15.091
2022-08-26,2022,Aug,2021-2022,1,,2,13.461,14.114,14.1312708333333,13.173,15.091
2022-08-27,2022,Aug,2021-2022,1,,2,14.325,13.902,13.7643958333333,12.787,14.613
2022-08-28,2022,Aug,2021-2022,1,,2,14.517,14.3250416666667,14.2494166666667,13.269,14.517
2022-08-29,2022,Aug,2021-2022,1,,2,14.325,14.513,14.5030416666667,14.038,14.9
2022-08-30,2022,Aug,2021-2022,1,,2,14.613,14.585,14.5978333333333,14.134,15.091
2022-08-31,2022,Aug,2021-2022,1,,2,14.804,14.8000416666667,14.8183020833333,14.613,15.282
2022-09-01,2022,Sep,2021-2022,1,,2,14.709,14.7880833333333,14.7594479166667,14.517,14.996
2022-09-02,2022,Sep,2021-2022,1,,2,14.996,14.7089583333333,14.7034895833333,14.421,15.282
2022-09-03,2022,Sep,2021-2022,1,,2,14.709,14.7722916666667,14.7595104166667,14.421,14.996
2022-09-04,2022,Sep,2021-2022,1,,2,14.517,14.613,14.6169583333333,14.421,14.804
2022-09-05,2022,Sep,2021-2022,1,,2,14.709,14.613,14.5929375,14.325,14.996
2022-09-06,2022,Sep,2021-2022,1,,2,14.709,14.621,14.64075,14.325,14.9
2022-09-07,2022,Sep,2021-2022,1,,2,14.9,14.701,14.6728229166667,14.517,14.9
2022-09-08,2022,Sep,2021-2022,1,,2,14.804,14.709,14.7316666666667,14.613,14.996
2022-09-09,2022,Sep,2021-2022,1,,2,14.517,14.740875,14.7733645833333,14.517,15.473
2022-09-10,2022,Sep,2021-2022,1,,2,14.421,14.617,14.7153958333333,14.038,15.951
2022-09-11,2022,Sep,2021-2022,1,,2,13.846,14.609,14.5868229166667,13.846,15.187
2022-09-12,2022,Sep,2021-2022,1,,2,14.038,14.493,14.4450833333333,13.75,14.9
2022-09-13,2022,Sep,2021-2022,1,,2,14.134,14.2577083333333,14.2345625,13.942,14.421
2022-09-14,2022,Sep,2021-2022,1,,2,14.038,14.13,14.083,13.846,14.134
2022-09-15,2022,Sep,2021-2022,1,,2,14.038,13.942,13.974,13.75,14.134
2022-09-16,2022,Sep,2021-2022,1,,2,14.038,13.942,13.96,13.75,14.134
2022-09-17,2022,Sep,2021-2022,1,,2,14.23,13.942,13.988,13.654,14.23
2022-09-18,2022,Sep,2021-2022,1,,2,14.134,13.982,13.977,13.654,14.23
2022-09-19,2022,Sep,2021-2022,1,,2,14.134,13.938,13.8657708333333,13.269,14.325
2022-09-20,2022,Sep,2021-2022,1,,2,13.846,13.942,13.957,13.75,14.134
2022-09-21,2022,Sep,2021-2022,1,,2,13.846,13.846,13.842,13.558,13.942
2022-09-22,2022,Sep,2021-2022,1,,2,13.75,13.838,13.8189583333333,13.461,14.038
2022-09-23,2022,Sep,2021-2022,1,,2,13.461,13.59,13.6006770833333,13.269,13.846
2022-09-24,2022,Sep,2021-2022,1,,2,13.558,13.558,13.5586770833333,13.365,13.846
2022-09-25,2022,Sep,2021-2022,1,,2,13.461,13.722,13.74696875,13.461,14.23
2022-09-26,2022,Sep,2021-2022,1,,2,13.558,13.714,13.7268229166667,13.269,14.325
2022-09-27,2022,Sep,2021-2022,1,,2,13.558,13.702,13.6978333333333,13.365,14.038
2022-09-28,2022,Sep,2021-2022,1,,2,13.558,13.582,13.5716666666667,13.365,13.846
2022-09-29,2022,Sep,2021-2022,1,,2,13.654,13.562,13.5666666666667,13.269,13.846
2022-09-30,2022,Sep,2021-2022,1,,2,14.038,13.75,13.7999375,13.461,14.23
2022-10-01,2022,Oct,2022-2023,1,,2,13.846,13.77,13.7499166666667,13.269,14.038
2022-10-02,2022,Oct,2022-2023,1,,2,13.75,13.5539583333333,13.5586041666667,13.173,13.846
2022-10-03,2022,Oct,2022-2023,1,,2,13.75,13.562,13.5456875,13.173,13.75
2022-10-04,2022,Oct,2022-2023,1,,2,13.558,13.654,13.6398333333333,13.365,13.942
2022-10-05,2022,Oct,2022-2023,1,,2,14.038,13.85,13.8749583333333,13.558,14.325
2022-10-06,2022,Oct,2022-2023,1,,2,14.134,14.038,14.061,13.846,14.23
2022-10-07,2022,Oct,2022-2023,1,,2,13.75,13.942,13.904,13.558,14.23
2022-10-08,2022,Oct,2022-2023,1,,2,13.365,13.742,13.6999270833333,13.365,13.942
2022-10-09,2022,Oct,2022-2023,1,"MV:9 of 24 missing:1 of 24 flagged",3,12.883,13.373,13.3694953703704,12.883,13.654
2022-10-10,2022,Oct,2022-2023,1,,2,12.69,12.95975,12.9856145833333,12.69,13.461
2022-10-11,2022,Oct,2022-2023,1,,2,12.207,12.497,12.4658020833333,11.916,12.69
2022-10-12,2022,Oct,2022-2023,1,,2,12.11,12.11,12.1089895833333,11.916,12.304
2022-10-13,2022,Oct,2022-2023,1,,2,11.916,11.9645,11.9665208333333,11.819,12.11
2022-10-14,2022,Oct,2022-2023,1,,2,12.013,11.916,11.9170104166667,11.819,12.013
2022-10-15,2022,Oct,2022-2023,1,,2,12.013,12.013,12.013,11.916,12.207
2022-10-16,2022,Oct,2022-2023,1,,2,12.013,12.013,12.0433125,11.916,12.207
2022-10-17,2022,Oct,2022-2023,1,,2,11.722,12.013,11.98571875,11.722,12.207
2022-10-18,2022,Oct,2022-2023,1,,2,11.528,11.5199166666667,11.4976875,11.431,11.7058333333333
2022-10-19,2022,Oct,2022-2023,1,,2,11.334,11.431,11.4471666666667,11.334,11.625
2022-10-20,2022,Oct,2022-2023,1,,2,11.528,11.528,11.4976458333333,11.236,11.625
2022-10-21,2022,Oct,2022-2023,1,,2,11.236,11.528,11.4925625,11.236,11.625
2022-10-22,2022,Oct,2022-2023,1,,2,11.139,11.334,11.3327395833333,11.139,11.431
2022-10-23,2022,Oct,2022-2023,1,,2,11.041,11.139,11.1153958333333,11.041,11.236
2022-10-24,2022,Oct,2022-2023,1,,2,11.041,11.041,11.0535416666667,10.944,11.139
2022-10-25,2022,Oct,2022-2023,1,,2,10.944,10.944,10.9509895833333,10.846,11.041
2022-10-26,2022,Oct,2022-2023,1,,2,10.846,10.846,10.8470208333333,10.748,10.944
2022-10-27,2022,Oct,2022-2023,1,,2,10.357,10.6469166666667,10.59853125,10.357,10.846
2022-10-28,2022,Oct,2022-2023,1,,2,10.259,10.3039166666667,10.3008541666667,10.161,10.357
2022-10-29,2022,Oct,2022-2023,1,,2,10.357,10.357,10.3253541666667,10.259,10.357
2022-10-30,2022,Oct,2022-2023,1,,2,9.965,10.063,10.0670833333333,9.965,10.357
