Date,Year,Month,WaterYear,TWtrChoked_inner_sgrassQ_level,TWtrChoked_inner_sgrassQ_flags,TWtrChoked_inner_sgrassUNESCO_Q_level,TWtrChoked_inner_sgrass,TWtrChoked_inner_sgrassMed,TWtrChoked_inner_sgrassAvg,TWtrChoked_inner_sgrassMin,TWtrChoked_inner_sgrassMax
2021-07-10,2021,Jul,2020-2021,1,,2,10.467,10.1393333333333,10.0255833333333,9.262,10.834
2021-07-11,2021,Jul,2020-2021,1,,2,10.271,9.77229166666667,9.8254375,9.287,10.59
2021-07-12,2021,Jul,2020-2021,1,,2,9.632,9.48958333333333,9.58017708333333,9.089,10.345
2021-07-13,2021,Jul,2020-2021,1,,2,9.731,9.50004166666667,9.44169791666667,9.089,9.731
2021-07-14,2021,Jul,2020-2021,1,,2,10.051,9.57679166666667,9.56408333333333,8.99,10.051
2021-07-15,2021,Jul,2020-2021,1,,2,9.583,9.41154166666667,9.5114375,8.99,10.271
2021-07-16,2021,Jul,2020-2021,1,,2,10.173,9.871125,10.1611041666667,9.386,12.098
2021-07-17,2021,Jul,2020-2021,1,,2,11.127,11.0258333333333,11.219625,10.3278333333333,12.534
2021-07-18,2021,Jul,2020-2021,1,,2,10.834,12.3742083333333,12.1513854166667,10.81,13.329
2021-07-19,2021,Jul,2020-2021,1,,2,10.565,10.8625416666667,10.9044270833333,10.394,11.734
2021-07-20,2021,Jul,2020-2021,1,,2,10.492,10.574625,10.7337604166667,9.485,12.195
2021-07-21,2021,Jul,2020-2021,1,,2,11.2,12.5246666666667,12.2492083333333,10.075,14.098
2021-07-22,2021,Jul,2020-2021,1,,2,11.637,12.6633333333333,12.5496770833333,10.736,13.69
2021-07-23,2021,Jul,2020-2021,1,,2,13.738,13.0119583333333,12.7766354166667,10.932,13.786
2021-07-24,2021,Jul,2020-2021,1,,2,14.098,13.0965416666667,13.2352083333333,12.34,14.122
2021-07-25,2021,Jul,2020-2021,1,,2,13.978,13.073,13.0985833333333,12.05,14.361
2021-07-26,2021,Jul,2020-2021,1,,2,14.29,13.272,13.3498333333333,12.582,14.29
2021-07-27,2021,Jul,2020-2021,1,,2,13.185,13.1535833333333,13.1191145833333,11.443,14.314
2021-07-28,2021,Jul,2020-2021,1,,2,12.678,12.4990416666667,12.46246875,11.321,13.0845
2021-07-29,2021,Jul,2020-2021,1,,2,13.281,12.784,12.58846875,11.71,13.425
2021-07-30,2021,Jul,2020-2021,1,,2,12.074,12.7205416666667,12.8069479166667,12.001,13.69
2021-07-31,2021,Jul,2020-2021,1,,2,11.88,12.2695,12.3519166666667,11.88,13.04
2021-08-01,2021,Aug,2020-2021,1,,2,11.443,11.977,12.01871875,11.443,12.678
2021-08-02,2021,Aug,2020-2021,1,,2,11.053,11.7210416666667,11.6729791666667,11.029,12.05
2021-08-03,2021,Aug,2020-2021,1,,2,11.37,11.698,11.76834375,10.883,12.871
2021-08-04,2021,Aug,2020-2021,1,,2,12.147,12.8875416666667,12.7123229166667,11.346,14.098
2021-08-05,2021,Aug,2020-2021,1,,2,12.025,13.399,13.4912916666667,11.662,14.96
2021-08-06,2021,Aug,2020-2021,1,,2,13.69,12.2719166666667,12.3404479166667,10.761,13.882
2021-08-07,2021,Aug,2020-2021,1,,2,14.17,13.799,13.7166041666667,11.516,14.936
2021-08-08,2021,Aug,2020-2021,1,,2,13.642,13.1314583333333,12.9939583333333,10.956,13.9616666666667
2021-08-09,2021,Aug,2020-2021,1,,2,13.112,12.0505416666667,12.1617291666667,10.858,13.6098333333333
2021-08-10,2021,Aug,2020-2021,1,,2,13.112,12.787,12.760125,11.904,13.546
2021-08-11,2021,Aug,2020-2021,1,,2,12.678,12.6534166666667,12.5064583333333,11.127,13.209
2021-08-12,2021,Aug,2020-2021,1,,2,11.127,10.9204166666667,11.0786354166667,10.369,12.727
2021-08-13,2021,Aug,2020-2021,1,,2,11.662,11.441125,11.3861770833333,10.394,12.074
2021-08-14,2021,Aug,2020-2021,1,,2,12.195,11.4709583333333,11.4858020833333,10.394,12.63
2021-08-15,2021,Aug,2020-2021,1,,2,13.377,12.941,12.9855833333333,11.346,14.122
2021-08-16,2021,Aug,2020-2021,1,,2,9.854,12.4254583333333,12.27528125,9.756,14.409
2021-08-17,2021,Aug,2020-2021,1,,2,9.829,10.4345,10.4623229166667,9.78,11.37
2021-08-18,2021,Aug,2020-2021,1,,2,10.1,10.111,10.1166979166667,9.756,10.59
2021-08-19,2021,Aug,2020-2021,1,,2,9.854,10.751625,10.7059583333333,9.854,11.759
2021-08-20,2021,Aug,2020-2021,1,,2,10.443,10.3315416666667,10.3100520833333,9.534,11.102
2021-08-21,2021,Aug,2020-2021,1,,2,10.124,10.1732083333333,10.2139270833333,9.558,10.858
2021-08-22,2021,Aug,2020-2021,1,,2,9.854,9.80283333333333,9.8628125,9.485,10.296
2021-08-23,2021,Aug,2020-2021,1,,2,10.712,9.78516666666667,9.8375,9.509,10.712
2021-08-24,2021,Aug,2020-2021,1,,2,11.467,10.5089583333333,10.4887604166667,9.682,11.467
2021-08-25,2021,Aug,2020-2021,1,,2,12.509,10.5540833333333,10.8474791666667,9.903,12.509
2021-08-26,2021,Aug,2020-2021,1,,2,13.016,12.31525,12.1354895833333,10.369,13.425
2021-08-27,2021,Aug,2020-2021,1,,2,12.219,11.5915416666667,11.7160104166667,9.657,13.064
2021-08-28,2021,Aug,2020-2021,1,,2,12.582,11.9759583333333,11.88246875,10.394,12.654
2021-08-29,2021,Aug,2020-2021,1,,2,11.053,12.4680416666667,12.1364270833333,10.418,12.992
2021-08-30,2021,Aug,2020-2021,1,,2,10.32,11.964875,11.7587604166667,10.296,12.944
2021-08-31,2021,Aug,2020-2021,1,,2,10.026,10.645375,10.6722291666667,9.928,11.224
2021-09-01,2021,Sep,2020-2021,1,,2,10.1,10.2816666666667,10.2390625,9.805,10.687
2021-09-02,2021,Sep,2020-2021,1,,2,10.247,10.61,10.5633020833333,9.928,11.102
2021-09-03,2021,Sep,2020-2021,1,,2,10.834,11.0826666666667,11.12334375,9.805,12.775
2021-09-04,2021,Sep,2020-2021,1,,2,12.509,12.2605416666667,12.0813854166667,10.81,12.678
2021-09-05,2021,Sep,2020-2021,1,,2,11.807,12.1280833333333,12.1184583333333,11.686,12.4808333333333
2021-09-06,2021,Sep,2020-2021,1,,2,12.364,11.3382083333333,11.4734270833333,10.492,12.413
2021-09-07,2021,Sep,2020-2021,1,,2,12.316,11.6899583333333,11.6015625,10.492,12.34
2021-09-08,2021,Sep,2020-2021,1,,2,11.053,11.3071666666667,11.2543229166667,10.222,12.34
2021-09-09,2021,Sep,2020-2021,1,,2,10.956,10.9691666666667,10.90034375,10.369,11.248
2021-09-10,2021,Sep,2020-2021,1,,2,11.078,10.7230416666667,10.7189791666667,10.1,11.127
2021-09-11,2021,Sep,2020-2021,1,,2,11.759,11.3405416666667,11.2773020833333,10.296,12.05
2021-09-12,2021,Sep,2020-2021,1,,2,11.637,11.3263333333333,11.2788125,10.467,12.001
2021-09-13,2021,Sep,2020-2021,1,,2,11.807,11.5830416666667,11.5043125,11.053,11.904
2021-09-14,2021,Sep,2020-2021,1,,2,11.88,12.4849166666667,12.38128125,11.565,12.871
2021-09-15,2021,Sep,2020-2021,1,,2,12.268,12.5549583333333,12.5389166666667,11.9203333333333,12.871
2021-09-16,2021,Sep,2020-2021,1,,2,12.219,12.4079583333333,12.4112604166667,12.074,12.727
2021-09-17,2021,Sep,2020-2021,1,,2,12.703,12.6834583333333,12.6114166666667,12.219,12.871
2021-09-18,2021,Sep,2020-2021,1,,2,12.606,12.665,12.6904270833333,12.558,12.847
2021-09-19,2021,Sep,2020-2021,1,,2,12.34,12.346,12.31675,11.929,12.5858333333333
2021-09-20,2021,Sep,2020-2021,1,,2,12.147,11.76,11.7965520833333,11.419,12.328
2021-09-21,2021,Sep,2020-2021,1,,2,11.37,11.697,11.7151979166667,11.37,12.171
2021-09-22,2021,Sep,2020-2021,1,,2,10.81,11.281,11.1670833333333,10.173,11.467
2021-09-23,2021,Sep,2020-2021,1,,2,10.712,10.7505833333333,10.724375,10.198,10.956
2021-09-24,2021,Sep,2020-2021,1,,2,10.907,10.942,10.9263854166667,10.638,11.224
2021-09-25,2021,Sep,2020-2021,1,,2,11.37,11.0879583333333,11.0912395833333,10.907,11.37
2021-09-26,2021,Sep,2020-2021,1,,2,11.419,11.365,11.34615625,11.102,11.54
2021-09-27,2021,Sep,2020-2021,1,,2,11.394,11.371,11.36821875,11.175,11.467
2021-09-28,2021,Sep,2020-2021,1,,2,11.394,11.394,11.3997916666667,11.175,11.54
2021-09-29,2021,Sep,2020-2021,1,,2,11.419,11.4399583333333,11.4477604166667,11.37,11.565
2021-09-30,2021,Sep,2020-2021,1,,2,11.565,11.566,11.5758958333333,11.419,11.662
2021-10-01,2021,Oct,2021-2022,1,,2,11.492,11.54,11.54015625,11.492,11.589
2021-10-02,2021,Oct,2021-2022,1,,2,11.346,11.4680416666667,11.4181666666667,11.175,11.516
2021-10-03,2021,Oct,2021-2022,1,,2,11.078,11.158,11.1867291666667,11.078,11.346
2021-10-04,2021,Oct,2021-2022,1,,2,11.175,11.127,11.1378020833333,11.053,11.346
2021-10-05,2021,Oct,2021-2022,1,,2,10.956,11.029,11.0221770833333,10.932,11.167
2021-10-06,2021,Oct,2021-2022,1,,2,10.883,10.8420833333333,10.8463854166667,10.687,10.956
2021-10-07,2021,Oct,2021-2022,1,,2,10.883,10.784,10.809,10.638,11.029
2021-10-08,2021,Oct,2021-2022,1,,2,11.005,10.858,10.87525,10.687,11.078
2021-10-09,2021,Oct,2021-2022,1,,2,10.907,10.956,10.9640625,10.81,11.078
2021-10-10,2021,Oct,2021-2022,1,,2,11.053,10.9041666666667,10.9076666666667,10.785,11.127
2021-10-11,2021,Oct,2021-2022,1,"MV:7 of 24 missing:2 of 24 flagged",3,10.883,10.934,10.9566835511983,10.785,11.078
2021-10-12,2021,Oct,2021-2022,1,,2,10.736,10.734,10.7606770833333,10.687,10.932
2021-10-13,2021,Oct,2021-2022,1,,2,10.81,10.8939583333333,10.92775,10.736,11.2
2021-10-14,2021,Oct,2021-2022,1,,2,10.956,10.846,10.903125,10.761,11.127
2021-10-15,2021,Oct,2021-2022,1,,2,10.98,11.0039583333333,10.9973125,10.932,11.053
2021-10-16,2021,Oct,2021-2022,1,,2,10.761,10.971,10.9526354166667,10.761,11.029
2021-10-17,2021,Oct,2021-2022,1,,2,10.761,10.74425,10.7499166666667,10.565,10.932
2021-10-18,2021,Oct,2021-2022,1,,2,10.32,10.729,10.68221875,10.247,10.956
2021-10-19,2021,Oct,2021-2022,1,,2,10.345,10.27,10.26284375,10.026,10.638
2021-10-20,2021,Oct,2021-2022,1,,2,10.247,10.2762916666667,10.287125,10.198,10.492
2021-10-21,2021,Oct,2021-2022,1,,2,10.492,10.492,10.49928125,10.198,10.687
2021-10-22,2021,Oct,2021-2022,1,,2,10.443,10.492,10.4903645833333,10.443,10.516
2021-10-23,2021,Oct,2021-2022,1,,2,10.32,10.4080416666667,10.40428125,10.32,10.467
2021-10-24,2021,Oct,2021-2022,1,,2,10.173,10.247,10.2463020833333,10.124,10.32
2021-10-25,2021,Oct,2021-2022,1,,2,10.149,10.173,10.1555416666667,10.075,10.198
2021-10-26,2021,Oct,2021-2022,1,,2,9.977,10.0437083333333,10.0554166666667,9.977,10.149
2021-10-27,2021,Oct,2021-2022,1,,2,10.075,10.075,10.0561458333333,9.977,10.124
2021-10-28,2021,Oct,2021-2022,1,,2,10.075,10.117,10.1155833333333,10.075,10.173
2021-10-29,2021,Oct,2021-2022,1,,2,10.124,10.123,10.13190625,10.051,10.296
2021-10-30,2021,Oct,2021-2022,1,,2,10.051,10.1285,10.1463020833333,9.928,10.394
2021-10-31,2021,Oct,2021-2022,1,,2,9.583,9.75491666666667,9.70072916666667,9.336,10.1
2021-11-01,2021,Nov,2021-2022,1,,2,9.657,9.67858333333333,9.6659375,9.361,9.854
2021-11-02,2021,Nov,2021-2022,1,,2,9.854,9.58925,9.64296875,9.41,10.247
2021-11-03,2021,Nov,2021-2022,1,,2,10.124,9.87466666666667,9.94010416666667,9.608,10.418
2021-11-04,2021,Nov,2021-2022,1,,2,10.051,10.1855,10.2255520833333,10.001,10.614
2021-11-05,2021,Nov,2021-2022,1,,2,10.198,10.149,10.1626145833333,10.051,10.345
2021-11-06,2021,Nov,2021-2022,1,,2,10.247,10.221,10.21915625,10.1,10.345
2021-11-07,2021,Nov,2021-2022,1,,2,10.001,10.1,10.0961041666667,9.952,10.2428333333333
2021-11-08,2021,Nov,2021-2022,1,,2,10.026,9.90404166666667,9.91267708333334,9.829,10.026
2021-11-09,2021,Nov,2021-2022,1,,2,9.756,9.86545833333333,9.86452083333334,9.731,10.051
2021-11-10,2021,Nov,2021-2022,1,,2,9.632,9.70295833333333,9.72145833333333,9.632,9.903
2021-11-11,2021,Nov,2021-2022,1,,2,9.879,9.94925,9.92711458333334,9.65666666666667,10.026
2021-11-12,2021,Nov,2021-2022,1,,2,9.879,9.977,9.97266666666667,9.879,10.051
2021-11-13,2021,Nov,2021-2022,1,,2,9.657,9.923875,9.958625,9.657,10.271
2021-11-14,2021,Nov,2021-2022,1,,2,9.854,10.0895416666667,10.0786145833333,9.6735,10.271
2021-11-15,2021,Nov,2021-2022,1,,2,9.608,9.92283333333333,9.92052083333333,9.608,10.173
2021-11-16,2021,Nov,2021-2022,1,,2,9.829,9.768,9.83001041666667,9.46,10.1
2021-11-17,2021,Nov,2021-2022,1,,2,9.386,9.58325,9.60619791666667,9.312,9.928
2021-11-18,2021,Nov,2021-2022,1,,2,9.509,9.47875,9.50996875,9.361,9.903
2021-11-19,2021,Nov,2021-2022,1,,2,9.46,9.53791666666667,9.56355208333333,9.435,9.952
2021-11-20,2021,Nov,2021-2022,1,,2,9.336,9.248,9.22479166666667,8.841,9.45583333333333
2021-11-21,2021,Nov,2021-2022,1,,2,9.485,9.36204166666667,9.37951041666667,9.139,9.608
2021-11-22,2021,Nov,2021-2022,1,,2,9.682,9.68095833333333,9.64528125,9.435,9.805
2021-11-23,2021,Nov,2021-2022,1,,2,9.854,9.646,9.68495833333333,9.509,9.952
2021-11-24,2021,Nov,2021-2022,1,,2,9.829,9.79129166666667,9.79567708333334,9.558,10.075
2021-11-25,2021,Nov,2021-2022,1,,2,9.46,9.65804166666667,9.68346875,9.46,9.928
2021-11-26,2021,Nov,2021-2022,1,,2,9.386,9.43191666666667,9.42972916666667,9.361,9.509
2021-11-27,2021,Nov,2021-2022,1,,2,9.386,9.50595833333333,9.51327083333334,9.386,9.657
2021-11-28,2021,Nov,2021-2022,1,,2,9.336,9.386,9.39608333333333,9.262,9.509
2021-11-29,2021,Nov,2021-2022,1,,2,9.312,9.312,9.317625,9.213,9.41
2021-11-30,2021,Nov,2021-2022,1,,2,9.213,9.245,9.23130208333333,9.139,9.30783333333333
2021-12-01,2021,Dec,2021-2022,1,,2,9.188,9.283875,9.27280208333333,9.163,9.361
2021-12-02,2021,Dec,2021-2022,1,,2,9.46,9.20466666666667,9.25220833333333,9.114,9.485
2021-12-03,2021,Dec,2021-2022,1,,2,9.114,9.24804166666667,9.26329166666667,9.114,9.509
2021-12-04,2021,Dec,2021-2022,1,,2,8.817,8.90558333333333,8.94257291666666,8.792,9.163
2021-12-05,2021,Dec,2021-2022,1,,2,8.817,8.828,8.84658333333334,8.643,9.213
2021-12-06,2021,Dec,2021-2022,1,,2,8.444,8.589875,8.60305208333333,8.295,8.965
2021-12-07,2021,Dec,2021-2022,1,,2,8.444,8.33570833333333,8.32664583333333,8.145,8.494
2021-12-08,2021,Dec,2021-2022,1,,2,9.139,8.4815,8.53971875,8.344,9.139
2021-12-09,2021,Dec,2021-2022,1,,2,8.668,8.9975,8.96653125,8.668,9.435
2021-12-10,2021,Dec,2021-2022,1,,2,8.319,8.469,8.50355208333333,8.295,8.693
2021-12-11,2021,Dec,2021-2022,1,,2,8.469,8.51691666666667,8.50704166666667,8.295,8.767
2021-12-12,2021,Dec,2021-2022,1,,2,8.419,8.47416666666667,8.55004166666666,8.319,8.891
2021-12-13,2021,Dec,2021-2022,1,,2,8.17,8.63675,8.62755208333333,8.17,9.114
2021-12-14,2021,Dec,2021-2022,1,,2,8.145,8.46783333333333,8.51907291666667,8.095,8.916
2021-12-15,2021,Dec,2021-2022,1,,2,7.77,8.28770833333333,8.17028125,7.695,8.568
2021-12-16,2021,Dec,2021-2022,1,,2,8.095,7.9075,8.00540625,7.745,8.668
2021-12-17,2021,Dec,2021-2022,1,,2,7.192,7.572125,7.54344791666667,7.192,8.08666666666667
2021-12-18,2021,Dec,2021-2022,1,,2,7.795,7.66995833333333,7.63396875,7.142,8.095
2021-12-19,2021,Dec,2021-2022,1,,2,8.12,7.83666666666667,7.95963541666667,7.569,8.369
2021-12-20,2021,Dec,2021-2022,1,,2,8.27,7.78041666666667,7.90620833333333,7.444,8.319
2021-12-21,2021,Dec,2021-2022,1,,2,7.494,7.69083333333333,7.71827083333333,7.494,8.27
2021-12-22,2021,Dec,2021-2022,1,,2,7.494,7.52533333333333,7.53672916666667,7.444,7.645
2021-12-23,2021,Dec,2021-2022,1,,2,8.419,7.64220833333333,7.73792708333333,7.393,8.419
2021-12-24,2021,Dec,2021-2022,1,,2,7.92,7.61691666666667,7.75251041666667,7.293,8.41483333333333
2021-12-25,2021,Dec,2021-2022,1,,2,7.192,7.19408333333333,7.32483333333333,6.965,8.17
2021-12-26,2021,Dec,2021-2022,1,,2,7.368,7.21079166666667,7.2169375,7.041,7.368
2021-12-27,2021,Dec,2021-2022,1,,2,7.217,7.59920833333333,7.59869791666667,7.217,8.295
2021-12-28,2021,Dec,2021-2022,1,,2,7.091,7.176375,7.17339583333333,7.041,7.293
2021-12-29,2021,Dec,2021-2022,1,,2,7.393,7.232625,7.20329166666667,6.839,7.619
2021-12-30,2021,Dec,2021-2022,1,,2,7.142,7.23704166666667,7.25390625,7.041,7.494
2021-12-31,2021,Dec,2021-2022,1,,2,7.393,7.36695833333333,7.34784375,7.066,7.594
2022-01-01,2022,Jan,2021-2022,1,,2,7.268,7.30654166666667,7.31715625,7.217,7.494
2022-01-02,2022,Jan,2021-2022,1,,2,7.419,7.3555,7.35936458333333,7.242,7.419
2022-01-03,2022,Jan,2021-2022,1,,2,7.368,7.36175,7.33621875,7.091,7.444
2022-01-04,2022,Jan,2021-2022,1,,2,7.393,7.31904166666667,7.30503125,7.192,7.393
2022-01-05,2022,Jan,2021-2022,1,,2,7.192,7.21908333333333,7.21813541666667,7.066,7.393
2022-01-06,2022,Jan,2021-2022,1,,2,7.318,7.18470833333333,7.20954166666667,7.066,7.393
2022-01-07,2022,Jan,2021-2022,1,,2,7.318,7.293,7.34004166666667,7.192,7.67
2022-01-08,2022,Jan,2021-2022,1,,2,7.116,7.28983333333333,7.30820833333333,7.015,7.695
2022-01-09,2022,Jan,2021-2022,1,,2,7.167,7.13441666666667,7.13263541666667,7.066,7.217
2022-01-10,2022,Jan,2021-2022,1,,2,7.343,7.30966666666667,7.289875,7.116,7.419
2022-01-11,2022,Jan,2021-2022,1,,2,7.368,7.368,7.37307291666667,7.343,7.419
2022-01-12,2022,Jan,2021-2022,1,,2,7.419,7.419,7.41026041666667,7.368,7.444
2022-01-13,2022,Jan,2021-2022,1,,2,7.469,7.4565,7.45077083333334,7.419,7.494
2022-01-14,2022,Jan,2021-2022,1,,2,7.494,7.469,7.48071875,7.469,7.519
2022-01-15,2022,Jan,2021-2022,1,,2,7.494,7.494,7.48670833333333,7.444,7.519
2022-01-16,2022,Jan,2021-2022,1,,2,7.67,7.6255,7.591625,7.444,7.695
2022-01-17,2022,Jan,2021-2022,1,,2,7.92,7.77104166666667,7.786125,7.619,7.995
2022-01-18,2022,Jan,2021-2022,1,,2,8.095,7.93041666666667,7.93432291666667,7.82,8.095
2022-01-19,2022,Jan,2021-2022,1,,2,8.12,8.095,8.08848958333333,7.995,8.145
2022-01-20,2022,Jan,2021-2022,1,,2,8.095,8.09291666666667,8.08536458333333,8.07,8.12
2022-01-21,2022,Jan,2021-2022,1,,2,8.145,8.095,8.11791666666666,8.045,8.27
2022-01-22,2022,Jan,2021-2022,1,,2,8.095,8.116875,8.1121875,8.045,8.22
2022-01-23,2022,Jan,2021-2022,1,,2,7.995,8.0325,8.01427083333333,7.77,8.17
2022-01-24,2022,Jan,2021-2022,1,,2,7.945,7.9575,8.00697916666667,7.72,8.22
2022-01-25,2022,Jan,2021-2022,1,,2,7.895,7.96895833333333,7.9809375,7.82,8.12
2022-01-26,2022,Jan,2021-2022,1,,2,7.242,7.798125,7.73536458333333,7.242,7.92
2022-01-27,2022,Jan,2021-2022,1,,2,7.393,7.469,7.47494791666667,7.217,8.045
2022-01-28,2022,Jan,2021-2022,1,,2,7.569,7.47108333333333,7.47627083333333,7.217,8.02
2022-01-29,2022,Jan,2021-2022,1,,2,7.745,7.72,7.7153125,7.519,7.995
2022-01-30,2022,Jan,2021-2022,1,,2,7.745,7.779375,7.798125,7.695,7.945
2022-01-31,2022,Jan,2021-2022,1,,2,7.745,7.75645833333333,7.77104166666667,7.67,7.92
2022-02-01,2022,Feb,2021-2022,1,,2,7.72,7.710625,7.72228125,7.619,7.87
2022-02-02,2022,Feb,2021-2022,1,,2,7.469,7.56483333333333,7.56398958333333,7.393,7.72
2022-02-03,2022,Feb,2021-2022,1,,2,7.519,7.515875,7.5111875,7.444,7.619
2022-02-04,2022,Feb,2021-2022,1,,2,7.544,7.54504166666667,7.55363541666667,7.519,7.594
2022-02-05,2022,Feb,2021-2022,1,,2,7.569,7.55129166666667,7.55884375,7.494,7.619
2022-02-06,2022,Feb,2021-2022,1,,2,7.645,7.619,7.63479166666667,7.569,7.72
2022-02-07,2022,Feb,2021-2022,1,,2,7.594,7.67104166666667,7.67776041666667,7.594,7.745
2022-02-08,2022,Feb,2021-2022,1,,2,7.67,7.65229166666667,7.64691666666667,7.594,7.72
2022-02-09,2022,Feb,2021-2022,1,,2,7.619,7.645,7.64634375,7.619,7.67
2022-02-10,2022,Feb,2021-2022,1,,2,7.645,7.67,7.681,7.619,7.795
2022-02-11,2022,Feb,2021-2022,1,,2,7.594,7.619,7.63138541666666,7.544,7.795
2022-02-12,2022,Feb,2021-2022,1,,2,7.569,7.584625,7.57767708333333,7.494,7.67
2022-02-13,2022,Feb,2021-2022,1,,2,7.469,7.544,7.540875,7.419,7.619
2022-02-14,2022,Feb,2021-2022,1,,2,7.494,7.389875,7.38155208333333,7.167,7.519
2022-02-15,2022,Feb,2021-2022,1,,2,7.77,7.544,7.56414583333333,7.393,7.795
2022-02-16,2022,Feb,2021-2022,1,,2,7.519,7.57004166666667,7.59523958333333,7.368,7.77
2022-02-17,2022,Feb,2021-2022,1,,2,7.368,7.49295833333333,7.47723958333333,7.368,7.544
2022-02-18,2022,Feb,2021-2022,1,,2,7.469,7.42004166666667,7.43686458333333,7.318,7.77
2022-02-19,2022,Feb,2021-2022,1,,2,7.469,7.453375,7.44914583333333,7.393,7.569
2022-02-20,2022,Feb,2021-2022,1,,2,7.695,7.565875,7.5820625,7.419,7.845
2022-02-21,2022,Feb,2021-2022,1,,2,6.99,7.44504166666667,7.41365625,6.99,7.82
2022-02-22,2022,Feb,2021-2022,1,,2,7.217,6.986875,7.15607291666667,6.864,7.745
2022-02-23,2022,Feb,2021-2022,1,,2,6.889,6.89525,6.9150625,6.813,7.1665
2022-02-24,2022,Feb,2021-2022,1,,2,6.788,6.82808333333333,6.81594791666667,6.687,6.914
2022-02-25,2022,Feb,2021-2022,1,,2,6.914,6.89216666666667,6.877125,6.763,6.99
2022-02-26,2022,Feb,2021-2022,1,,2,7.015,6.94,6.94180208333333,6.839,7.091
2022-02-27,2022,Feb,2021-2022,1,,2,7.192,7.16183333333333,7.14236458333333,7.015,7.268
2022-02-28,2022,Feb,2021-2022,1,,2,7.293,7.28883333333333,7.25242708333333,7.091,7.368
2022-03-01,2022,Mar,2021-2022,1,,2,7.293,7.29195833333333,7.283375,7.217,7.343
2022-03-02,2022,Mar,2021-2022,1,,2,7.217,7.268,7.25483333333333,7.217,7.293
2022-03-03,2022,Mar,2021-2022,1,,2,7.242,7.217,7.21523958333333,7.142,7.268
2022-03-04,2022,Mar,2021-2022,1,,2,7.242,7.18054166666667,7.18508333333333,7.091,7.343
2022-03-05,2022,Mar,2021-2022,1,,2,7.217,7.1795,7.20690625,7.091,7.393
2022-03-06,2022,Mar,2021-2022,1,,2,7.293,7.23058333333333,7.23158333333333,7.116,7.393
2022-03-07,2022,Mar,2021-2022,1,,2,7.242,7.2615,7.25290625,7.116,7.343
2022-03-08,2022,Mar,2021-2022,1,,2,7.318,7.268,7.26210416666666,7.167,7.368
2022-03-09,2022,Mar,2021-2022,1,,2,7.293,7.268,7.24955208333333,7.066,7.343
2022-03-10,2022,Mar,2021-2022,1,,2,7.142,7.21595833333333,7.21305208333333,7.116,7.318
2022-03-11,2022,Mar,2021-2022,1,,2,7.116,7.116,7.11508333333333,7.041,7.167
2022-03-12,2022,Mar,2021-2022,1,,2,7.167,7.142,7.13115625,7.066,7.167
2022-03-13,2022,Mar,2021-2022,1,,2,7.167,7.167,7.1748125,7.142,7.217
2022-03-14,2022,Mar,2021-2022,1,,2,7.242,7.192,7.20757291666667,7.142,7.318
2022-03-15,2022,Mar,2021-2022,1,,2,7.268,7.24308333333333,7.24997916666667,7.217,7.318
2022-03-16,2022,Mar,2021-2022,1,,2,7.242,7.268,7.26272916666667,7.217,7.293
2022-03-17,2022,Mar,2021-2022,1,,2,7.293,7.293,7.28117708333333,7.217,7.343
2022-03-18,2022,Mar,2021-2022,1,,2,7.318,7.318,7.31669791666667,7.268,7.368
2022-03-19,2022,Mar,2021-2022,1,,2,7.318,7.31070833333333,7.32639583333333,7.268,7.419
2022-03-20,2022,Mar,2021-2022,1,,2,7.318,7.318,7.320625,7.268,7.419
2022-03-21,2022,Mar,2021-2022,1,,2,7.419,7.343,7.34094791666667,7.293,7.419
2022-03-22,2022,Mar,2021-2022,1,,2,7.544,7.50129166666667,7.49886458333333,7.393,7.619
2022-03-23,2022,Mar,2021-2022,1,,2,7.594,7.54608333333333,7.58075,7.494,7.72
2022-03-24,2022,Mar,2021-2022,1,,2,7.619,7.60754166666667,7.61811458333333,7.519,7.72
2022-03-25,2022,Mar,2021-2022,1,,2,7.594,7.619,7.61105208333333,7.569,7.645
2022-03-26,2022,Mar,2021-2022,1,,2,7.619,7.62008333333333,7.64471875,7.569,7.745
2022-03-27,2022,Mar,2021-2022,1,,2,7.745,7.73145833333333,7.73691666666667,7.62333333333333,7.82
2022-03-28,2022,Mar,2021-2022,1,,2,7.845,7.82,7.79916666666667,7.695,7.87
2022-03-29,2022,Mar,2021-2022,1,,2,7.97,7.82729166666667,7.85098958333333,7.72,7.995
2022-03-30,2022,Mar,2021-2022,1,,2,7.92,7.92,7.923125,7.87,7.995
2022-03-31,2022,Mar,2021-2022,1,,2,7.92,7.904375,7.9090625,7.845,7.995
2022-04-01,2022,Apr,2021-2022,1,,2,7.945,7.873125,7.87286458333333,7.77,7.945
2022-04-02,2022,Apr,2021-2022,1,,2,7.77,7.84291666666667,7.83276041666667,7.77,7.945
2022-04-03,2022,Apr,2021-2022,1,,2,7.845,7.76791666666667,7.75984375,7.695,7.845
2022-04-04,2022,Apr,2021-2022,1,,2,7.845,7.84395833333333,7.8559375,7.77,7.995
2022-04-05,2022,Apr,2021-2022,1,,2,7.92,7.848125,7.89578125,7.77,8.095
2022-04-06,2022,Apr,2021-2022,1,,2,7.82,7.845,7.8715625,7.795,7.97
2022-04-07,2022,Apr,2021-2022,1,,2,7.82,7.84291666666667,7.84395833333333,7.795,7.92
