Date,Year,Month,WaterYear,TWtrTriquet_kelpQ_level,TWtrTriquet_kelpQ_flags,TWtrTriquet_kelpUNESCO_Q_level,TWtrTriquet_kelp,TWtrTriquet_kelpMed,TWtrTriquet_kelpAvg,TWtrTriquet_kelpMin,TWtrTriquet_kelpMax
2020-10-01,2020,Oct,2020-2021,1,,2,12.98,13.10025,13.0835711805556,12.787,13.365
2020-10-02,2020,Oct,2020-2021,1,,2,12.883,13.076,13.004640625,12.69,13.269
2020-10-03,2020,Oct,2020-2021,1,,2,12.69,12.98,12.9479947916667,12.69,13.173
2020-10-04,2020,Oct,2020-2021,1,,2,12.787,12.883,12.9170885416667,12.594,13.461
2020-10-05,2020,Oct,2020-2021,1,,2,13.076,12.992,12.9952829861111,12.497,13.173
2020-10-06,2020,Oct,2020-2021,1,,2,13.269,13.076,13.1120190972222,12.98,13.269
2020-10-07,2020,Oct,2020-2021,1,,2,13.269,13.173,13.2114791666667,12.883,13.365
2020-10-08,2020,Oct,2020-2021,1,,2,13.173,13.173,13.2189722222222,13.076,13.461
2020-10-09,2020,Oct,2020-2021,1,,2,12.98,13.076,13.0966267361111,12.98,13.173
2020-10-10,2020,Oct,2020-2021,1,,2,12.883,12.919375,12.9376545138889,12.883,13.076
2020-10-11,2020,Oct,2020-2021,1,,2,12.69,12.883,12.9036614583333,12.69,13.076
2020-10-12,2020,Oct,2020-2021,1,,2,12.304,12.594,12.6232951388889,12.304,13.076
2020-10-13,2020,Oct,2020-2021,1,,2,12.304,12.425,12.4265694444444,12.11,12.787
2020-10-14,2020,Oct,2020-2021,1,,2,12.304,12.401,12.4107430555556,12.207,12.69
2020-10-15,2020,Oct,2020-2021,1,,2,12.11,12.013,12.0827048611111,11.916,12.497
2020-10-16,2020,Oct,2020-2021,1,,2,11.916,12.11,12.1022534722222,11.916,12.207
2020-10-17,2020,Oct,2020-2021,1,,2,11.819,11.819,11.8178211805556,11.625,12.013
2020-10-18,2020,Oct,2020-2021,1,,2,11.625,11.819,11.7708368055556,11.625,11.819
2020-10-19,2020,Oct,2020-2021,1,,2,11.625,11.625,11.6189375,11.528,11.722
2020-10-20,2020,Oct,2020-2021,1,,2,11.528,11.528,11.5025711805556,11.334,11.625
2020-10-21,2020,Oct,2020-2021,1,,2,11.528,11.528,11.5421458333333,11.431,11.625
2020-10-22,2020,Oct,2020-2021,1,,2,11.139,11.236,11.2610503472222,10.944,11.625
2020-10-23,2020,Oct,2020-2021,1,,2,10.063,11.0655,10.9879861111111,10.063,11.334
2020-10-24,2020,Oct,2020-2021,1,,2,10.357,10.1855,10.3141423611111,9.965,10.944
2020-10-25,2020,Oct,2020-2021,1,,2,9.669,9.669,9.75722916666667,9.571,10.357
2020-10-26,2020,Oct,2020-2021,1,,2,10.063,9.866,9.86823263888889,9.571,10.161
2020-10-27,2020,Oct,2020-2021,1,,2,10.259,10.259,10.2613819444444,10.063,10.455
2020-10-28,2020,Oct,2020-2021,1,,2,10.455,10.357,10.3832013888889,10.259,10.651
2020-10-29,2020,Oct,2020-2021,1,,2,10.553,10.553,10.5106145833333,10.357,10.748
2020-10-30,2020,Oct,2020-2021,1,,2,10.553,10.553,10.4931111111111,10.357,10.651
2020-10-31,2020,Oct,2020-2021,1,,2,10.455,10.357,10.3864340277778,10.259,10.553
2020-11-01,2020,Nov,2020-2021,1,,2,10.357,10.41825,10.4061701388889,10.357,10.455
2020-11-02,2020,Nov,2020-2021,1,,2,10.553,10.357,10.3832013888889,10.259,10.553
2020-11-03,2020,Nov,2020-2021,1,,2,10.553,10.553,10.5734166666667,10.455,10.651
2020-11-04,2020,Nov,2020-2021,1,,2,10.357,10.455,10.4825625,10.357,10.553
2020-11-05,2020,Nov,2020-2021,1,,2,10.161,10.357,10.3689097222222,10.161,10.455
2020-11-06,2020,Nov,2020-2021,1,,2,9.768,10.063,10.0342239583333,9.669,10.259
2020-11-07,2020,Nov,2020-2021,1,,2,9.571,9.866,9.95288368055556,9.472,10.455
2020-11-08,2020,Nov,2020-2021,1,,2,9.275,9.5215,9.46488194444444,9.077,9.866
2020-11-09,2020,Nov,2020-2021,1,,2,9.077,9.077,9.01397569444444,8.779,9.275
2020-11-10,2020,Nov,2020-2021,1,,2,9.275,9.138875,9.12469097222222,8.879,9.373
2020-11-11,2020,Nov,2020-2021,1,,2,8.779,8.879,8.88768055555555,8.779,9.275
2020-11-12,2020,Nov,2020-2021,1,,2,9.373,9.15125,9.05027430555555,8.581,9.373
2020-11-13,2020,Nov,2020-2021,1,,2,8.879,9.176,9.13939930555556,8.779,9.571
2020-11-14,2020,Nov,2020-2021,1,,2,8.978,8.978,9.01515451388889,8.68,9.571
2020-11-15,2020,Nov,2020-2021,1,,2,9.275,9.176,9.120484375,8.879,9.275
2020-11-16,2020,Nov,2020-2021,1,,2,9.176,9.077,9.09914409722222,8.779,9.275
2020-11-17,2020,Nov,2020-2021,1,,2,9.176,9.176,9.20805555555555,8.978,9.472
2020-11-18,2020,Nov,2020-2021,1,,2,8.879,9.176,9.128203125,8.779,9.373
2020-11-19,2020,Nov,2020-2021,1,,2,8.879,8.978,8.990375,8.879,9.176
2020-11-20,2020,Nov,2020-2021,1,,2,8.879,8.978,8.9883125,8.879,9.176
2020-11-21,2020,Nov,2020-2021,1,,2,8.879,8.879,8.87997222222222,8.779,9.077
2020-11-22,2020,Nov,2020-2021,1,,2,8.879,8.879,8.89321527777778,8.779,9.077
2020-11-23,2020,Nov,2020-2021,1,,2,8.68,8.779,8.770421875,8.68,8.879
2020-11-24,2020,Nov,2020-2021,1,,2,9.176,8.879,8.88882638888889,8.68,9.176
2020-11-25,2020,Nov,2020-2021,1,,2,8.879,9.077,9.087140625,8.879,9.176
2020-11-26,2020,Nov,2020-2021,1,,2,8.779,8.68,8.70219444444445,8.68,8.879
2020-11-27,2020,Nov,2020-2021,1,,2,8.879,8.854,8.82540277777778,8.68,8.879
2020-11-28,2020,Nov,2020-2021,1,,2,8.481,8.68,8.63578125,8.481,8.879
2020-11-29,2020,Nov,2020-2021,1,,2,8.779,8.531,8.51518402777778,8.282,8.779
2020-11-30,2020,Nov,2020-2021,1,,2,8.581,8.68,8.63328819444444,8.382,8.779
2020-12-01,2020,Dec,2020-2021,1,,2,8.082,8.382,8.31261631944444,8.082,8.581
2020-12-02,2020,Dec,2020-2021,1,,2,8.082,8.1195,8.17116666666667,7.882,8.382
2020-12-03,2020,Dec,2020-2021,1,,2,8.282,8.232,8.20194444444444,7.983,8.382
2020-12-04,2020,Dec,2020-2021,1,,2,8.481,8.481,8.44905729166667,8.282,8.581
2020-12-05,2020,Dec,2020-2021,1,,2,8.481,8.581,8.57122916666666,8.481,8.68
2020-12-06,2020,Dec,2020-2021,1,,2,8.68,8.581,8.59416145833333,8.481,8.68
2020-12-07,2020,Dec,2020-2021,1,,2,8.879,8.879,8.86663368055556,8.68,8.978
2020-12-08,2020,Dec,2020-2021,1,,2,8.481,8.879,8.82785069444444,8.481,8.978
2020-12-09,2020,Dec,2020-2021,1,,2,8.382,8.4935,8.51669965277777,8.382,8.581
2020-12-10,2020,Dec,2020-2021,1,,2,8.382,8.382,8.37144444444444,8.282,8.481
2020-12-11,2020,Dec,2020-2021,1,,2,8.382,8.382,8.37968055555556,8.082,8.581
2020-12-12,2020,Dec,2020-2021,1,,2,7.983,8.082,8.08978993055556,7.782,8.382
2020-12-13,2020,Dec,2020-2021,1,,2,8.082,7.882,7.86606423611111,7.481,8.282
2020-12-14,2020,Dec,2020-2021,1,,2,8.282,8.132,8.14711111111111,7.983,8.282
2020-12-15,2020,Dec,2020-2021,1,,2,8.481,8.282,8.24634895833334,7.983,8.481
2020-12-16,2020,Dec,2020-2021,1,,2,8.282,8.382,8.39865798611111,8.282,8.481
2020-12-17,2020,Dec,2020-2021,1,,2,8.182,8.282,8.23009027777778,8.082,8.382
2020-12-18,2020,Dec,2020-2021,1,,2,8.282,8.282,8.32140972222222,8.232,8.382
2020-12-19,2020,Dec,2020-2021,1,,2,8.282,8.382,8.36036805555556,8.182,8.481
2020-12-20,2020,Dec,2020-2021,1,,2,8.282,8.3195,8.32436111111111,8.182,8.382
2020-12-21,2020,Dec,2020-2021,1,,2,7.983,8.282,8.22638020833334,7.882,8.382
2020-12-22,2020,Dec,2020-2021,1,,2,7.582,7.882,7.84472395833333,7.582,8.082
2020-12-23,2020,Dec,2020-2021,1,,2,7.882,7.732,7.75453472222222,7.582,7.983
2020-12-24,2020,Dec,2020-2021,1,,2,8.082,7.983,7.96568055555556,7.882,8.082
2020-12-25,2020,Dec,2020-2021,1,,2,7.582,7.782,7.8016875,7.582,8.082
2020-12-26,2020,Dec,2020-2021,1,,2,7.381,7.582,7.58694618055555,7.381,7.782
2020-12-27,2020,Dec,2020-2021,1,,2,7.582,7.481,7.45846354166666,7.28,7.582
2020-12-28,2020,Dec,2020-2021,1,,2,7.179,7.431,7.42258854166667,7.179,7.582
2020-12-29,2020,Dec,2020-2021,1,,2,7.582,7.381,7.32750173611111,6.978,7.682
2020-12-30,2020,Dec,2020-2021,1,,2,7.381,7.582,7.55710590277778,7.381,7.582
2020-12-31,2020,Dec,2020-2021,1,,2,7.381,7.381,7.39611111111111,7.28,7.481
2021-01-01,2021,Jan,2020-2021,1,,2,7.882,7.431,7.49791493055556,7.381,7.882
2021-01-02,2021,Jan,2020-2021,1,,2,8.082,8.082,8.04991666666667,7.882,8.182
2021-01-03,2021,Jan,2020-2021,1,,2,8.082,8.182,8.16116666666666,8.082,8.282
2021-01-04,2021,Jan,2020-2021,1,,2,7.983,7.882,7.90313715277778,7.782,8.082
2021-01-05,2021,Jan,2020-2021,1,,2,8.082,8.082,8.09111284722222,7.882,8.182
2021-01-06,2021,Jan,2020-2021,1,,2,8.182,8.182,8.1616875,8.082,8.282
2021-01-07,2021,Jan,2020-2021,1,,2,8.082,8.182,8.16759027777777,8.082,8.182
2021-01-08,2021,Jan,2020-2021,1,,2,8.082,8.082,8.08273611111111,7.983,8.182
2021-01-09,2021,Jan,2020-2021,1,,2,7.782,7.983,7.93928472222222,7.782,8.082
2021-01-10,2021,Jan,2020-2021,1,,2,7.983,7.9325,7.90649131944445,7.782,7.983
2021-01-11,2021,Jan,2020-2021,1,,2,7.983,7.983,8.0056875,7.983,8.082
2021-01-12,2021,Jan,2020-2021,1,,2,8.082,8.00775,8.028203125,7.983,8.082
2021-01-13,2021,Jan,2020-2021,1,,2,7.882,7.882,7.88239583333333,7.782,8.082
2021-01-14,2021,Jan,2020-2021,1,,2,7.782,7.782,7.77870138888889,7.682,7.882
2021-01-15,2021,Jan,2020-2021,1,,2,8.082,7.983,7.97341666666667,7.782,8.082
2021-01-16,2021,Jan,2020-2021,1,,2,7.983,8.082,8.058109375,7.983,8.082
2021-01-17,2021,Jan,2020-2021,1,,2,7.983,7.983,7.983,7.983,7.983
2021-01-18,2021,Jan,2020-2021,1,,2,7.882,7.983,7.98644618055556,7.882,8.082
2021-01-19,2021,Jan,2020-2021,1,,2,7.882,7.882,7.87366666666667,7.782,7.882
2021-01-20,2021,Jan,2020-2021,1,,2,7.481,7.682,7.71462673611111,7.481,7.882
2021-01-21,2021,Jan,2020-2021,1,,2,7.079,7.343125,7.33385763888889,7.079,7.582
2021-01-22,2021,Jan,2020-2021,1,,2,6.674,6.978,7.01477951388889,6.674,7.28
2021-01-23,2021,Jan,2020-2021,1,,2,6.775,6.674,6.71328298611111,6.573,6.877
2021-01-24,2021,Jan,2020-2021,1,,2,7.381,6.9275,6.95389236111111,6.674,7.381
2021-01-25,2021,Jan,2020-2021,1,,2,6.877,6.978,7.03272222222222,6.877,7.381
2021-01-26,2021,Jan,2020-2021,1,,2,6.775,7.179,7.06796875,6.674,7.381
2021-01-27,2021,Jan,2020-2021,1,,2,6.573,6.471,6.51656597222222,6.37,6.775
2021-01-28,2021,Jan,2020-2021,1,,2,6.37,6.573,6.615234375,6.268,6.877
2021-01-29,2021,Jan,2020-2021,1,,2,6.877,6.914875,6.87302951388889,6.268,7.079
2021-01-30,2021,Jan,2020-2021,1,,2,7.079,6.978,6.93397569444445,6.674,7.079
2021-01-31,2021,Jan,2020-2021,1,,2,6.877,6.978,6.96151736111111,6.877,7.079
2021-02-01,2021,Feb,2020-2021,1,,2,6.978,7.066375,7.02341493055555,6.877,7.079
2021-02-02,2021,Feb,2020-2021,1,,2,7.381,7.179,7.21777256944444,6.978,7.381
2021-02-03,2021,Feb,2020-2021,1,,2,7.179,7.292625,7.33201736111111,7.079,7.582
2021-02-04,2021,Feb,2020-2021,1,,2,7.179,7.179,7.14011111111111,7.079,7.179
2021-02-05,2021,Feb,2020-2021,1,,2,7.381,7.343125,7.30560069444444,7.179,7.381
2021-02-06,2021,Feb,2020-2021,1,,2,7.381,7.28,7.30104166666667,7.179,7.381
2021-02-07,2021,Feb,2020-2021,1,,2,6.978,7.216875,7.16194270833333,6.877,7.381
2021-02-08,2021,Feb,2020-2021,1,,2,6.471,6.877,6.90870659722222,6.471,7.381
2021-02-09,2021,Feb,2020-2021,1,,2,6.37,6.471,6.55235590277778,6.37,7.079
2021-02-10,2021,Feb,2020-2021,1,,2,5.757,6.00025,6.00746701388889,5.757,6.319
2021-02-11,2021,Feb,2020-2021,1,,2,5.45,5.48825,5.55852604166667,5.347,5.86
2021-02-12,2021,Feb,2020-2021,1,,2,5.655,5.757,5.729859375,5.45,5.86
2021-02-13,2021,Feb,2020-2021,1,,2,5.86,5.757,5.77533159722222,5.552,5.962
2021-02-14,2021,Feb,2020-2021,1,,2,6.573,6.166,6.14903298611111,5.757,6.573
2021-02-15,2021,Feb,2020-2021,1,,2,6.573,6.674,6.674,6.573,6.775
2021-02-16,2021,Feb,2020-2021,1,,2,6.674,6.877,6.81465104166667,6.573,6.978
2021-02-17,2021,Feb,2020-2021,1,,2,6.775,6.775,6.77516493055556,6.573,6.877
2021-02-18,2021,Feb,2020-2021,1,,2,6.775,6.775,6.77938194444445,6.674,6.877
2021-02-19,2021,Feb,2020-2021,1,,2,6.978,6.9275,6.89242534722222,6.775,7.079
2021-02-20,2021,Feb,2020-2021,1,,2,6.978,6.978,6.97589583333333,6.877,6.978
2021-02-21,2021,Feb,2020-2021,1,,2,7.079,7.079,7.05422048611111,6.978,7.179
2021-02-22,2021,Feb,2020-2021,1,,2,7.079,7.079,7.09983333333333,7.079,7.179
2021-02-23,2021,Feb,2020-2021,1,,2,6.877,6.877,6.87773958333333,6.775,7.079
2021-02-24,2021,Feb,2020-2021,1,,2,6.674,6.674,6.67091493055556,6.573,6.877
2021-02-25,2021,Feb,2020-2021,1,,2,6.877,6.775,6.77861284722222,6.573,6.978
2021-02-26,2021,Feb,2020-2021,1,,2,6.775,6.7245,6.72893402777778,6.573,6.877
2021-02-27,2021,Feb,2020-2021,1,,2,6.775,6.8515,6.82319444444445,6.674,6.877
2021-02-28,2021,Feb,2020-2021,1,,2,6.978,6.78775,6.82913368055556,6.674,6.978
2021-03-01,2021,Mar,2020-2021,1,,2,6.978,6.978,6.89288194444445,6.573,7.079
2021-03-02,2021,Mar,2020-2021,1,,2,6.877,6.940125,6.92696701388889,6.775,6.978
2021-03-03,2021,Mar,2020-2021,1,,2,6.877,6.877,6.89663888888889,6.877,6.978
2021-03-04,2021,Mar,2020-2021,1,,2,6.877,6.95275,6.93872222222222,6.877,7.079
2021-03-05,2021,Mar,2020-2021,1,,2,7.079,7.041125,7.00417013888889,6.877,7.28
2021-03-06,2021,Mar,2020-2021,1,,2,7.079,7.079,7.07526388888889,6.978,7.381
2021-03-07,2021,Mar,2020-2021,1,,2,7.079,7.079,7.06474305555556,6.978,7.28
2021-03-08,2021,Mar,2020-2021,1,,2,6.877,6.978,7.00921180555556,6.877,7.079
2021-03-09,2021,Mar,2020-2021,1,,2,6.877,6.877,6.96269444444445,6.674,7.381
2021-03-10,2021,Mar,2020-2021,1,,2,6.978,6.978,7.04486631944444,6.877,7.28
2021-03-11,2021,Mar,2020-2021,1,,2,6.877,6.978,6.98799479166667,6.877,7.079
2021-03-12,2021,Mar,2020-2021,1,,2,7.079,7.079,7.05167013888889,6.877,7.28
2021-03-13,2021,Mar,2020-2021,1,,2,6.877,7.079,7.07354513888889,6.877,7.179
2021-03-14,2021,Mar,2020-2021,1,,2,6.877,6.8005,6.84213194444445,6.674,6.978
2021-03-15,2021,Mar,2020-2021,1,,2,6.978,6.978,6.98553993055555,6.877,7.079
2021-03-16,2021,Mar,2020-2021,1,,2,7.079,7.079,7.08550520833333,6.978,7.179
2021-03-17,2021,Mar,2020-2021,1,,2,7.079,7.079,7.08524305555556,6.978,7.179
2021-03-18,2021,Mar,2020-2021,1,,2,7.079,7.079,7.12761111111111,7.079,7.179
2021-03-19,2021,Mar,2020-2021,1,,2,7.179,7.179,7.16383333333334,6.978,7.481
2021-03-20,2021,Mar,2020-2021,1,,2,7.079,7.179,7.16743055555556,7.079,7.28
2021-03-21,2021,Mar,2020-2021,1,,2,7.179,7.0915,7.13098611111111,6.978,7.381
2021-03-22,2021,Mar,2020-2021,1,,2,7.28,7.28,7.26590104166667,7.079,7.682
2021-03-23,2021,Mar,2020-2021,1,,2,7.179,7.179,7.19252256944445,7.079,7.28
2021-03-24,2021,Mar,2020-2021,1,,2,7.179,7.179,7.22044444444444,7.079,7.381
2021-03-25,2021,Mar,2020-2021,1,,2,7.381,7.3305,7.32642013888889,6.978,7.782
2021-03-26,2021,Mar,2020-2021,1,,2,7.28,7.343125,7.33348090277778,7.28,7.381
2021-03-27,2021,Mar,2020-2021,1,,2,7.28,7.28,7.28841666666667,7.28,7.381
2021-03-28,2021,Mar,2020-2021,1,,2,7.28,7.28,7.33036805555556,7.179,7.481
2021-03-29,2021,Mar,2020-2021,1,,2,7.381,7.28,7.17775520833333,6.877,7.381
2021-03-30,2021,Mar,2020-2021,1,,2,7.582,7.582,7.51665798611111,7.381,7.782
2021-03-31,2021,Mar,2020-2021,1,,2,7.481,7.481,7.51904340277778,7.481,7.682
2021-04-01,2021,Apr,2020-2021,1,,2,7.481,7.481,7.49373611111111,7.381,7.782
2021-04-02,2021,Apr,2020-2021,1,,2,7.481,7.481,7.48259722222222,7.381,7.582
2021-04-03,2021,Apr,2020-2021,1,,2,7.481,7.481,7.47627083333333,7.381,7.782
2021-04-04,2021,Apr,2020-2021,1,,2,7.682,7.682,7.639609375,7.28,8.082
2021-04-05,2021,Apr,2020-2021,1,,2,7.882,7.90725,7.80629861111111,7.481,8.082
2021-04-06,2021,Apr,2020-2021,1,,2,7.582,7.882,7.86953472222222,7.582,7.983
2021-04-07,2021,Apr,2020-2021,1,,2,7.582,7.682,7.67922222222222,7.582,7.882
2021-04-08,2021,Apr,2020-2021,1,,2,7.582,7.582,7.56726388888888,7.481,7.682
2021-04-09,2021,Apr,2020-2021,1,,2,7.582,7.582,7.54973611111111,7.481,7.582
2021-04-10,2021,Apr,2020-2021,1,,2,7.682,7.481,7.54994444444444,7.28,8.082
2021-04-11,2021,Apr,2020-2021,1,,2,7.682,7.782,7.78213194444444,7.582,8.182
2021-04-12,2021,Apr,2020-2021,1,,2,7.682,7.782,7.86329166666666,7.582,8.282
2021-04-13,2021,Apr,2020-2021,1,,2,7.782,7.832,7.89152777777778,7.582,8.481
2021-04-14,2021,Apr,2020-2021,1,,2,8.082,7.882,7.94329166666666,7.582,8.481
2021-04-15,2021,Apr,2020-2021,1,,2,8.481,7.970375,7.98278645833333,7.481,8.481
2021-04-16,2021,Apr,2020-2021,1,,2,8.779,8.481,8.48354513888889,7.882,9.176
2021-04-17,2021,Apr,2020-2021,1,,2,9.176,8.779,8.76872743055555,8.182,9.866
2021-04-18,2021,Apr,2020-2021,1,,2,9.176,9.00275,9.13897222222222,8.481,10.161
2021-04-19,2021,Apr,2020-2021,1,,2,10.455,10.12425,9.74950173611111,8.779,10.553
2021-04-20,2021,Apr,2020-2021,1,,2,9.472,9.5215,9.59251215277778,9.077,10.455
2021-04-21,2021,Apr,2020-2021,1,,2,8.68,9.373,9.3306875,8.68,9.768
2021-04-22,2021,Apr,2020-2021,1,,2,8.082,8.829,8.85714930555555,8.082,10.063
2021-04-23,2021,Apr,2020-2021,1,,2,8.481,8.829,8.83789756944445,7.983,9.571
2021-04-24,2021,Apr,2020-2021,1,,2,8.581,8.99025,8.85439583333333,7.782,9.373
2021-04-25,2021,Apr,2020-2021,1,,2,8.68,8.68,8.82123090277778,8.282,9.866
2021-04-26,2021,Apr,2020-2021,1,,2,8.082,9.015125,9.18151736111111,7.983,10.161
2021-04-27,2021,Apr,2020-2021,1,,2,9.077,9.176,8.99493923611111,8.082,9.373
2021-04-28,2021,Apr,2020-2021,1,,2,9.077,9.077,9.10175,8.978,9.176
2021-04-29,2021,Apr,2020-2021,1,,2,9.077,9.077,9.0666875,8.978,9.176
2021-04-30,2021,Apr,2020-2021,1,,2,9.176,9.176,9.138015625,9.077,9.176
2021-05-01,2021,May,2020-2021,1,,2,9.275,9.20075,9.23209895833333,9.176,9.373
2021-05-02,2021,May,2020-2021,1,,2,9.472,9.434875,9.46011631944445,9.275,9.768
2021-05-03,2021,May,2020-2021,1,,2,9.373,9.472,9.418046875,8.978,9.768
2021-05-04,2021,May,2020-2021,1,,2,9.571,9.62,9.70077430555555,9.373,10.259
2021-05-05,2021,May,2020-2021,1,,2,9.768,9.472,9.53656770833333,9.077,9.965
2021-05-06,2021,May,2020-2021,1,,2,9.472,9.768,9.70935416666667,9.275,9.965
2021-05-07,2021,May,2020-2021,1,,2,9.373,9.484375,9.53033159722222,9.373,9.768
2021-05-08,2021,May,2020-2021,1,,2,9.176,9.373,9.347640625,9.176,9.571
2021-05-09,2021,May,2020-2021,1,,2,9.472,9.373,9.56976388888889,9.176,10.357
2021-05-10,2021,May,2020-2021,1,,2,9.373,9.54625,9.60358159722222,9.275,10.063
2021-05-11,2021,May,2020-2021,1,,2,9.472,9.6815,9.63406423611111,9.176,9.965
2021-05-12,2021,May,2020-2021,1,,2,9.176,9.866,9.84184027777778,9.176,10.357
2021-05-13,2021,May,2020-2021,1,,2,9.866,9.866,9.86126041666666,9.176,10.357
2021-05-14,2021,May,2020-2021,1,"MV:16 of 24 missing:1 of 24 flagged",3,,9.373,9.4108418116714,9.176,9.965
2021-05-15,2021,May,2020-2021,1,,9,,,,,
2021-05-16,2021,May,2020-2021,1,,9,,,,,
2021-05-17,2021,May,2020-2021,1,,9,,,,,
2021-05-18,2021,May,2020-2021,1,,9,,,,,
2021-05-19,2021,May,2020-2021,1,,9,,,,,
2021-05-20,2021,May,2020-2021,1,,9,,,,,
2021-05-21,2021,May,2020-2021,1,,9,,,,,
2021-05-22,2021,May,2020-2021,1,,9,,,,,
2021-05-23,2021,May,2020-2021,1,,9,,,,,
2021-05-24,2021,May,2020-2021,1,,9,,,,,
2021-05-25,2021,May,2020-2021,1,,9,,,,,
2021-05-26,2021,May,2020-2021,1,,9,,,,,
2021-05-27,2021,May,2020-2021,1,,9,,,,,
2021-05-28,2021,May,2020-2021,1,,9,,,,,
2021-05-29,2021,May,2020-2021,1,,9,,,,,
2021-05-30,2021,May,2020-2021,1,,9,,,,,
2021-05-31,2021,May,2020-2021,1,,9,,,,,
2021-06-01,2021,Jun,2020-2021,1,,9,,,,,
2021-06-02,2021,Jun,2020-2021,1,,9,,,,,
2021-06-03,2021,Jun,2020-2021,1,,9,,,,,
2021-06-04,2021,Jun,2020-2021,1,,9,,,,,
2021-06-05,2021,Jun,2020-2021,1,,9,,,,,
2021-06-06,2021,Jun,2020-2021,1,,9,,,,,
2021-06-07,2021,Jun,2020-2021,1,,9,,,,,
2021-06-08,2021,Jun,2020-2021,1,,9,,,,,
2021-06-09,2021,Jun,2020-2021,1,,9,,,,,
2021-06-10,2021,Jun,2020-2021,1,,9,,,,,
2021-06-11,2021,Jun,2020-2021,1,,9,,,,,
2021-06-12,2021,Jun,2020-2021,1,,9,,,,,
2021-06-13,2021,Jun,2020-2021,1,,9,,,,,
2021-06-14,2021,Jun,2020-2021,1,,9,,,,,
2021-06-15,2021,Jun,2020-2021,1,,9,,,,,
2021-06-16,2021,Jun,2020-2021,1,,9,,,,,
2021-06-17,2021,Jun,2020-2021,1,,9,,,,,
2021-06-18,2021,Jun,2020-2021,1,,9,,,,,
2021-06-19,2021,Jun,2020-2021,1,,9,,,,,
2021-06-20,2021,Jun,2020-2021,1,,9,,,,,
2021-06-21,2021,Jun,2020-2021,1,,9,,,,,
2021-06-22,2021,Jun,2020-2021,1,,9,,,,,
2021-06-23,2021,Jun,2020-2021,1,,9,,,,,
2021-06-24,2021,Jun,2020-2021,1,,9,,,,,
2021-06-25,2021,Jun,2020-2021,1,,9,,,,,
2021-06-26,2021,Jun,2020-2021,1,,9,,,,,
2021-06-27,2021,Jun,2020-2021,1,,9,,,,,
2021-06-28,2021,Jun,2020-2021,1,,9,,,,,
2021-06-29,2021,Jun,2020-2021,1,,9,,,,,
2021-06-30,2021,Jun,2020-2021,1,,9,,,,,
2021-07-01,2021,Jul,2020-2021,1,,9,,,,,
2021-07-02,2021,Jul,2020-2021,1,,9,,,,,
2021-07-03,2021,Jul,2020-2021,1,,9,,,,,
2021-07-04,2021,Jul,2020-2021,1,,9,,,,,
2021-07-05,2021,Jul,2020-2021,1,,9,,,,,
2021-07-06,2021,Jul,2020-2021,1,,9,,,,,
2021-07-07,2021,Jul,2020-2021,1,,9,,,,,
2021-07-08,2021,Jul,2020-2021,1,,9,,,,,
2021-07-09,2021,Jul,2020-2021,1,,9,,,,,
2021-07-10,2021,Jul,2020-2021,1,,9,,,,,
2021-07-11,2021,Jul,2020-2021,1,"MV:22 of 24 missing:1 of 24 flagged",3,11.625,11.7705,11.806875,11.625,11.916
2021-07-12,2021,Jul,2020-2021,1,,2,11.041,12.14625,12.3728125,10.748,13.654
2021-07-13,2021,Jul,2020-2021,1,,2,11.334,12.6256666666667,12.6058645833333,11.203,13.75
2021-07-14,2021,Jul,2020-2021,1,,2,11.528,12.5777916666667,12.7427291666667,10.944,14.325
2021-07-15,2021,Jul,2020-2021,1,,2,13.461,12.87925,12.7316354166667,11.528,13.846
2021-07-16,2021,Jul,2020-2021,1,,2,13.461,13.237,12.8760833333333,11.334,13.654
2021-07-17,2021,Jul,2020-2021,1,,2,13.076,12.7345,12.71421875,12.207,13.461
2021-07-18,2021,Jul,2020-2021,1,,2,13.269,13.1609166666667,12.8642604166667,11.139,13.558
2021-07-19,2021,Jul,2020-2021,1,,2,13.365,13.562,13.4822291666667,12.69,13.942
2021-07-20,2021,Jul,2020-2021,1,,2,13.173,13.6459583333333,13.6250833333333,12.69,14.421
2021-07-21,2021,Jul,2020-2021,1,,2,13.846,13.846,13.91871875,13.189,14.517
2021-07-22,2021,Jul,2020-2021,1,,2,13.654,14.417,14.3791875,13.654,14.9
2021-07-23,2021,Jul,2020-2021,1,,2,13.654,14.3210416666667,14.1994583333333,13.654,14.517
2021-07-24,2021,Jul,2020-2021,1,,2,13.942,14.038,14.0289166666667,13.558,14.421
2021-07-25,2021,Jul,2020-2021,1,,2,13.558,14.038,14.0877291666667,13.558,14.709
2021-07-26,2021,Jul,2020-2021,1,,2,13.846,14.042,13.974875,13.461,14.421
2021-07-27,2021,Jul,2020-2021,1,,2,14.613,14.2019166666667,14.2494895833333,13.75,14.804
2021-07-28,2021,Jul,2020-2021,1,,2,14.996,14.05,14.1434895833333,13.269,14.996
2021-07-29,2021,Jul,2020-2021,1,,2,14.9,14.441,14.4139583333333,13.173,15.091
2021-07-30,2021,Jul,2020-2021,1,,2,14.709,14.15,14.21746875,13.558,14.9
2021-07-31,2021,Jul,2020-2021,1,,2,14.804,14.2857083333333,14.2403020833333,13.365,14.996
2021-08-01,2021,Aug,2020-2021,1,,2,14.421,14.373,14.3471770833333,13.365,15.091
